created_year,created_month,created_dayofweek,created_hour,is_weekend,Borough,Community Board,Incident Zip,City,Location Type,Address Type,Latitude,Longitude,y
2015,9,4,0,0,MANHATTAN,Other,Other,NEW YORK,3+ Family Mixed Use Building,INTERSECTION,40.70777155,-74.0129631,336.0
2015,9,4,0,0,STATEN ISLAND,Other,Other,STATEN ISLAND,Commercial Building,LATLONG,40.57520924,-74.10454652,1296.0
2015,9,4,0,0,BROOKLYN,01 BROOKLYN,11206,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.70898692,-73.9412069,240.0
2015,9,4,0,0,BRONX,11 BRONX,Other,BRONX,3+ Family Mixed Use Building,ADDRESS,40.85413014,-73.86481331,432.0
2015,9,4,0,0,BROOKLYN,06 BROOKLYN,Other,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.677223,-73.99871294,432.0
2015,9,4,0,0,QUEENS,Other,Other,Flushing,3+ Family Apt. Building,ADDRESS,40.76762733,-73.82411151,448.4433333
2015,9,4,0,0,STATEN ISLAND,01 STATEN ISLAND,Other,STATEN ISLAND,1-2 Family Dwelling,ADDRESS,40.63729808,-74.16236493,504.0
2015,9,4,0,0,BROOKLYN,Unspecified BROOKLYN,11238,BROOKLYN,3+ Family Apt. Building,BLOCKFACE,40.68798149,-73.96127729,280.065
2015,9,5,0,1,BROOKLYN,02 BROOKLYN,Other,BROOKLYN,Other (Explain Below),ADDRESS,40.68986364,-73.9797204,803.3061111
2015,9,4,0,0,MANHATTAN,03 MANHATTAN,Other,NEW YORK,3+ Family Mixed Use Building,ADDRESS,40.72653488,-73.98838621,144.0
2015,9,4,0,0,BROOKLYN,06 BROOKLYN,11217,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.67826447,-73.9811408,432.0
2015,9,4,0,0,BRONX,07 BRONX,Other,BRONX,3+ Family Apt. Building,ADDRESS,40.8664057,-73.89502823,336.0
2015,9,4,0,0,BROOKLYN,Unspecified BROOKLYN,Other,BROOKLYN,3+ Family Apt. Building,LATLONG,40.69712803,-73.99665696,240.0
2015,9,4,0,0,MANHATTAN,12 MANHATTAN,Other,NEW YORK,3+ Family Apt. Building,ADDRESS,40.86741245,-73.92202383,288.0
2015,9,4,0,0,BRONX,07 BRONX,10458,BRONX,3+ Family Apt. Building,ADDRESS,40.86450803,-73.89089523,158.5908333
2015,9,4,0,0,QUEENS,Other,Other,Other,1-2 Family Dwelling,ADDRESS,40.77699482,-73.74720556,576.0
2015,9,5,0,1,BRONX,05 BRONX,10453,BRONX,Vacant Lot,INTERSECTION,40.85104623,-73.91487156,120.0
2015,9,5,0,1,BRONX,09 BRONX,Other,BRONX,3+ Family Apt. Building,ADDRESS,40.83446735,-73.87481636,96.0
2015,9,5,0,1,QUEENS,Other,Other,Other,1-2 Family Dwelling,ADDRESS,40.7584127,-73.7707495,288.0
2015,9,5,0,1,BRONX,05 BRONX,Other,BRONX,Other (Explain Below),ADDRESS,40.85840604,-73.89938614,136.5111111
2015,9,5,0,1,STATEN ISLAND,01 STATEN ISLAND,Other,STATEN ISLAND,1-2 Family Dwelling,ADDRESS,40.62851111,-74.13781349,408.0
2015,9,5,0,1,BROOKLYN,06 BROOKLYN,11215,BROOKLYN,Construction Site,ADDRESS,40.67587135,-73.98321083,96.0
2015,9,5,0,1,BRONX,05 BRONX,10458,BRONX,3+ Family Apt. Building,ADDRESS,40.860505,-73.89546413,136.53
2015,9,5,0,1,BROOKLYN,16 BROOKLYN,11212,BROOKLYN,Hospital,INTERSECTION,40.65417888,-73.9107115,1488.0
2015,9,5,0,1,MANHATTAN,Other,Other,NEW YORK,3+ Family Apt. Building,ADDRESS,40.74168094,-73.9957309,984.0
2015,9,5,0,1,QUEENS,Unspecified QUEENS,11385,RIDGEWOOD,1-2 Family Dwelling,LATLONG,40.69910248,-73.89737255,112.3241667
2015,9,5,0,1,MANHATTAN,Other,Other,NEW YORK,Other (Explain Below),INTERSECTION,40.71415106,-74.00340521,312.0
2015,9,5,0,1,MANHATTAN,10 MANHATTAN,10026,NEW YORK,Other (Explain Below),ADDRESS,40.80225484,-73.95693422,96.0
2015,9,5,0,1,MANHATTAN,Unspecified MANHATTAN,10027,NEW YORK,Other (Explain Below),LATLONG,40.80747448,-73.94823609,96.0
2015,9,5,0,1,BROOKLYN,17 BROOKLYN,11203,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.65555188,-73.92715495,288.0
2015,9,5,0,1,BROOKLYN,05 BROOKLYN,11207,BROOKLYN,1-2 Family Dwelling,ADDRESS,40.67055347,-73.88510588,1120.644167
2015,9,5,0,1,MANHATTAN,Unspecified MANHATTAN,10027,NEW YORK,Commercial Building,BLOCKFACE,40.80626285,-73.95179867,408.0
2015,9,5,0,1,MANHATTAN,Unspecified MANHATTAN,10002,NEW YORK,Other (Explain Below),LATLONG,40.71709798,-73.98475883,600.0
2015,9,5,0,1,BRONX,05 BRONX,10458,BRONX,3+ Family Mixed Use Building,ADDRESS,40.85951508,-73.89347015,480.0
2015,9,6,0,1,MANHATTAN,10 MANHATTAN,10027,NEW YORK,3+ Family Apt. Building,ADDRESS,40.80625737,-73.9518059,96.0
2015,9,5,0,1,BROOKLYN,06 BROOKLYN,11215,Saint Albans,Construction Site,ADDRESS,40.67587135,-73.98321083,96.0
2015,9,5,0,1,QUEENS,05 QUEENS,Other,Maspeth,3+ Family Apt. Building,ADDRESS,40.72995369,-73.89147274,216.0
2015,9,5,0,1,BROOKLYN,Unspecified BROOKLYN,Other,BROOKLYN,3+ Family Apt. Building,LATLONG,40.69712803,-73.99665696,216.0
2015,9,5,0,1,STATEN ISLAND,Other,Other,STATEN ISLAND,Commercial Building,LATLONG,40.56499436,-74.12770197,1464.0
2015,9,6,0,1,MANHATTAN,Other,Other,Flushing,Other (Explain Below),ADDRESS,40.81676673,-73.93471345,360.0
2015,9,5,0,1,BRONX,11 BRONX,Other,BRONX,Vacant Lot,ADDRESS,40.85034122,-73.8547724,408.0
2015,9,5,0,1,BROOKLYN,01 BROOKLYN,Other,BROOKLYN,Construction Site,INTERSECTION,40.72760956,-73.95889467,312.0
2015,9,5,0,1,BRONX,Unspecified BRONX,Other,BRONX,3+ Family Apt. Building,LATLONG,40.81154227,-73.8869469,109.0152778
2015,9,5,0,1,MANHATTAN,Other,Other,NEW YORK,3+ Family Apt. Building,ADDRESS,40.76340281,-73.99460322,624.0
2015,9,5,0,1,BRONX,09 BRONX,Other,BRONX,1-2 Family Dwelling,ADDRESS,40.81283753,-73.86155556,96.0
2015,9,5,0,1,BROOKLYN,03 BROOKLYN,11216,BROOKLYN,1-2 Family Dwelling,ADDRESS,40.68738302,-73.95355769,312.0
2015,9,5,0,1,BRONX,Other,Other,BRONX,3+ Family Apt. Building,ADDRESS,40.84233472,-73.87833621,120.0
2015,9,5,0,1,BROOKLYN,Unspecified BROOKLYN,11215,BROOKLYN,Construction Site,LATLONG,40.67590148,-73.98276018,408.0
2015,9,5,0,1,BROOKLYN,16 BROOKLYN,11212,BROOKLYN,Other (Explain Below),ADDRESS,40.66045683,-73.91517966,231.7147222
2015,9,5,0,1,MANHATTAN,Unspecified MANHATTAN,10024,NEW YORK,Other (Explain Below),LATLONG,40.78462131,-73.96985869,408.0
2015,9,6,0,1,QUEENS,Other,Other,Woodside,3+ Family Apt. Building,ADDRESS,40.7455945,-73.91219857,424.4211111
2015,9,5,0,1,MANHATTAN,Unspecified MANHATTAN,Other,NEW YORK,3+ Family Apt. Building,LATLONG,40.86355115,-73.91875649,72.0
2015,9,5,0,1,BRONX,Unspecified BRONX,Other,BRONX,3+ Family Apt. Building,INTERSECTION,40.8325587,-73.85734077,274.9411111
2015,9,5,0,1,BROOKLYN,06 BROOKLYN,11215,BROOKLYN,3+ Family Mixed Use Building,ADDRESS,40.67319032,-73.97220543,408.0
2015,9,5,0,1,BRONX,Other,Other,BRONX,1-2 Family Dwelling,ADDRESS,40.8219007,-73.80634713,600.0
2015,9,6,0,1,BROOKLYN,Unspecified BROOKLYN,11238,BROOKLYN,Construction Site,LATLONG,40.68576644,-73.96121368,264.0
2015,9,6,0,1,MANHATTAN,Unspecified MANHATTAN,10128,NEW YORK,Parking Lot/Garage,BLOCKFACE,40.71659247,-73.93730207,192.0
2015,9,6,0,1,BROOKLYN,09 BROOKLYN,Other,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.66258387,-73.94696443,120.0
2015,9,6,0,1,MANHATTAN,Other,Other,NEW YORK,3+ Family Apt. Building,ADDRESS,40.73288681,-74.00195927,600.0
2015,9,6,0,1,STATEN ISLAND,Other,Other,STATEN ISLAND,1-2 Family Dwelling,ADDRESS,40.58655968,-74.09754365,1200.0
2015,9,6,0,1,MANHATTAN,07 MANHATTAN,10025,NEW YORK,3+ Family Apt. Building,ADDRESS,40.79971677,-73.96778948,96.0
2015,9,6,0,1,BROOKLYN,09 BROOKLYN,11213,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.66354834,-73.93318373,1120.625833
2015,9,6,0,1,MANHATTAN,Other,Other,NEW YORK,3+ Family Apt. Building,ADDRESS,40.78624677,-73.94250368,192.0
2015,9,6,0,1,MANHATTAN,07 MANHATTAN,10024,NEW YORK,Other (Explain Below),INTERSECTION,40.78324184,-73.97453912,384.0
2015,9,6,0,1,STATEN ISLAND,03 STATEN ISLAND,Other,STATEN ISLAND,Other (Explain Below),INTERSECTION,40.5537781,-74.21040437,624.0
2015,9,6,0,1,MANHATTAN,Unspecified MANHATTAN,Other,NEW YORK,3+ Family Apt. Building,LATLONG,40.86347575,-73.92084623,264.0
2015,9,6,0,1,BROOKLYN,Unspecified BROOKLYN,Other,BROOKLYN,3+ Family Apt. Building,LATLONG,40.69712803,-73.99665696,192.0
2015,9,0,0,0,BROOKLYN,Unspecified BROOKLYN,Other,BROOKLYN,Commercial Building,LATLONG,40.61730572,-73.96018367,240.0
2015,9,0,0,0,BROOKLYN,Unspecified BROOKLYN,Other,BROOKLYN,Commercial Building,LATLONG,40.71224951,-73.96617969,504.0
2015,9,6,0,1,MANHATTAN,08 MANHATTAN,10128,NEW YORK,3+ Family Apt. Building,ADDRESS,40.78005222,-73.9489904,72.0
2015,9,6,0,1,BRONX,11 BRONX,10467,BRONX,3+ Family Apt. Building,ADDRESS,40.86685139,-73.8691839,384.0
2015,9,6,0,1,BRONX,Other,Other,BRONX,1-2 Family Dwelling,ADDRESS,40.84622815,-73.78374421,608.7547222
2015,9,6,0,1,MANHATTAN,12 MANHATTAN,Other,NEW YORK,3+ Family Apt. Building,ADDRESS,40.8515364,-73.93909645,216.0
2015,9,6,0,1,BRONX,Other,Other,BRONX,3+ Family Apt. Building,ADDRESS,40.81516564,-73.92016309,288.0
2015,9,6,0,1,BRONX,Unspecified BRONX,10467,BRONX,3+ Family Apt. Building,LATLONG,40.86680748,-73.86918761,384.0
2015,9,6,0,1,MANHATTAN,Unspecified MANHATTAN,Other,NEW YORK,3+ Family Apt. Building,BLOCKFACE,40.72376554,-73.98962775,48.0
2015,9,6,0,1,BROOKLYN,04 BROOKLYN,11237,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.70038099,-73.92513323,447.4713889
2015,9,6,0,1,BRONX,Unspecified BRONX,Other,BRONX,3+ Family Apt. Building,LATLONG,40.90307834,-73.85089499,192.0
2015,9,6,0,1,BROOKLYN,Unspecified BROOKLYN,11226,BROOKLYN,3+ Family Apt. Building,LATLONG,40.6457916,-73.96155763,72.0
2015,9,6,0,1,BRONX,Other,Other,BRONX,3+ Family Apt. Building,ADDRESS,40.814325,-73.9190803,288.0
2015,9,6,0,1,MANHATTAN,03 MANHATTAN,Other,NEW YORK,3+ Family Apt. Building,ADDRESS,40.72735849,-73.99033796,96.0
2015,9,6,0,1,BROOKLYN,04 BROOKLYN,11237,BROOKLYN,3+ Family Mixed Use Building,ADDRESS,40.69872052,-73.92119331,432.0
2015,9,6,0,1,BROOKLYN,Unspecified BROOKLYN,11238,BROOKLYN,Catch Basin/Sewer,LATLONG,40.68582688,-73.96138311,240.0
2015,9,6,0,1,BROOKLYN,Unspecified BROOKLYN,11238,BROOKLYN,Catch Basin/Sewer,LATLONG,40.68593942,-73.96139025,240.0
2015,9,6,0,1,BROOKLYN,04 BROOKLYN,11237,BROOKLYN,3+ Family Mixed Use Building,ADDRESS,40.69851469,-73.92124044,432.0
2015,9,6,0,1,BROOKLYN,Other,11226,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.65222943,-73.95747794,72.0
2015,9,0,0,0,BROOKLYN,Other,Other,BROOKLYN,Catch Basin/Sewer,ADDRESS,40.59226676,-73.96583359,168.0
2015,9,0,0,0,QUEENS,Other,Other,South Richmond Hill,1-2 Family Dwelling,ADDRESS,40.68255387,-73.82804237,347.4091667
2015,9,0,0,0,QUEENS,Other,Other,South Richmond Hill,Construction Site,INTERSECTION,40.75096922,-73.82576521,360.0
2015,9,0,0,0,QUEENS,Unspecified QUEENS,11385,RIDGEWOOD,Commercial Building,LATLONG,40.7038923,-73.90396538,1114.0675
2015,9,0,0,0,BROOKLYN,Unspecified BROOKLYN,11215,BROOKLYN,Other (Explain Below),LATLONG,40.67311844,-73.98390368,360.0
2015,9,0,0,0,MANHATTAN,07 MANHATTAN,10025,NEW YORK,3+ Family Mixed Use Building,ADDRESS,40.79963531,-73.96169272,72.0
2015,9,0,0,0,QUEENS,Other,Other,Jackson Heights,Other (Explain Below),ADDRESS,40.74736717,-73.88656498,203.6352778
2015,9,0,0,0,STATEN ISLAND,01 STATEN ISLAND,Other,STATEN ISLAND,1-2 Family Dwelling,ADDRESS,40.62112869,-74.08593747,2328.0
2015,9,0,0,0,STATEN ISLAND,01 STATEN ISLAND,Other,STATEN ISLAND,1-2 Family Dwelling,ADDRESS,40.62851111,-74.13781349,360.0
2015,9,0,0,0,MANHATTAN,Unspecified MANHATTAN,10031,NEW YORK,3+ Family Apt. Building,LATLONG,40.82040601,-73.95779681,552.0
2015,9,0,0,0,BROOKLYN,Unspecified BROOKLYN,Other,BROOKLYN,1-2 Family Dwelling,LATLONG,40.63717058,-73.94262132,504.0
2015,9,0,0,0,BRONX,Other,10456,BRONX,3+ Family Apt. Building,ADDRESS,40.8372589,-73.90356687,352.9961111
2015,9,1,0,0,MANHATTAN,03 MANHATTAN,10002,NEW YORK,Other (Explain Below),ADDRESS,40.71106289,-73.99088498,48.0
2015,9,0,0,0,MANHATTAN,Other,Other,NEW YORK,Vacant Lot,ADDRESS,40.72435873,-74.00570749,576.0
2015,9,0,0,0,BRONX,Other,Other,BRONX,3+ Family Apt. Building,ADDRESS,40.81190186,-73.91972989,264.0
2015,9,0,0,0,QUEENS,Other,Other,Jackson Heights,Commercial Building,ADDRESS,40.75595862,-73.88149346,240.0
2015,9,0,0,0,MANHATTAN,Other,Other,NEW YORK,Other (Explain Below),ADDRESS,40.71235603,-74.00089096,432.0
2015,9,0,0,0,MANHATTAN,03 MANHATTAN,Other,NEW YORK,Other (Explain Below),ADDRESS,40.70954259,-73.99616219,552.0
2015,9,0,0,0,BRONX,Other,Other,BRONX,Vacant Lot,INTERSECTION,40.83036964,-73.8971737,216.0
2015,9,0,0,0,BROOKLYN,02 BROOKLYN,11238,BROOKLYN,Construction Site,ADDRESS,40.68763025,-73.97090854,720.0
2015,9,0,0,0,BROOKLYN,02 BROOKLYN,Other,BROOKLYN,1-2 Family Dwelling,ADDRESS,40.68825896,-73.98668011,720.0
2015,9,0,0,0,BRONX,04 BRONX,10457,BRONX,3+ Family Apt. Building,ADDRESS,40.84149732,-73.91113593,240.0
2015,9,0,0,0,BROOKLYN,06 BROOKLYN,11215,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.6732365,-73.98416321,240.0
2015,9,0,0,0,BROOKLYN,Other,Other,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.5762433,-73.95951339,600.0
2015,9,1,0,0,QUEENS,Other,Other,Jackson Heights,Commercial Building,ADDRESS,40.75181987,-73.89604614,168.0
2015,9,1,0,0,MANHATTAN,12 MANHATTAN,Other,NEW YORK,3+ Family Apt. Building,INTERSECTION,40.84929391,-73.93896838,336.0
2015,9,1,0,0,MANHATTAN,07 MANHATTAN,10024,NEW YORK,Other (Explain Below),INTERSECTION,40.78324184,-73.97453912,360.0
2015,9,1,0,0,BROOKLYN,01 BROOKLYN,Other,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.71355224,-73.96283517,480.0
2015,9,1,0,0,MANHATTAN,08 MANHATTAN,Other,LONG ISLAND CITY,3+ Family Apt. Building,ADDRESS,40.77020077,-73.96165188,24.0
2015,9,1,0,0,BROOKLYN,Unspecified BROOKLYN,11206,BROOKLYN,3+ Family Apt. Building,BLOCKFACE,40.69260083,-73.9472074,360.0
2015,9,1,0,0,MANHATTAN,Other,Other,NEW YORK,Construction Site,ADDRESS,40.71297329,-74.00861388,427.1830556
2015,9,1,0,0,BRONX,09 BRONX,Other,BRONX,1-2 Family Dwelling,ADDRESS,40.82984672,-73.88139438,144.0
2015,9,1,0,0,QUEENS,Other,Other,Other,1-2 Family Dwelling,ADDRESS,40.69042725,-73.86626666,349.6522222
2015,9,1,0,0,BROOKLYN,Unspecified BROOKLYN,Other,Unknown,Other (Explain Below),ADDRESS,40.71659247,-73.93730207,565.8975
2015,9,1,0,0,BRONX,07 BRONX,Other,BRONX,3+ Family Apt. Building,ADDRESS,40.85988673,-73.90413056,72.0
2015,9,1,0,0,BROOKLYN,Other,11215,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.65822607,-73.99122739,696.0
2015,9,1,0,0,BROOKLYN,01 BROOKLYN,11211,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.70762665,-73.96392053,312.0
2015,9,1,0,0,MANHATTAN,Other,Other,NEW YORK,Other (Explain Below),ADDRESS,40.72493521,-74.00362945,336.0
2015,9,1,0,0,BROOKLYN,03 BROOKLYN,11233,South Richmond Hill,3+ Family Apt. Building,ADDRESS,40.68108112,-73.93653724,1080.0
2015,9,1,0,0,STATEN ISLAND,01 STATEN ISLAND,Other,STATEN ISLAND,Vacant Lot,INTERSECTION,40.61899049,-74.06973978,2448.0
2015,9,1,0,0,MANHATTAN,12 MANHATTAN,Other,NEW YORK,3+ Family Apt. Building,ADDRESS,40.8641752,-73.92856057,216.0
2015,9,1,0,0,MANHATTAN,10 MANHATTAN,Other,WOODSIDE,Other (Explain Below),ADDRESS,40.81197581,-73.94242727,336.0
2015,9,1,0,0,QUEENS,05 QUEENS,11385,Maspeth,Vacant Lot,ADDRESS,40.70590238,-73.86874594,528.0
2015,9,1,0,0,BROOKLYN,06 BROOKLYN,11217,BROOKLYN,1-2 Family Dwelling,ADDRESS,40.67621862,-73.97582376,336.0
2015,9,1,0,0,BRONX,07 BRONX,Other,BRONX,3+ Family Apt. Building,ADDRESS,40.86347708,-73.90446522,72.0
2015,9,1,0,0,MANHATTAN,Other,Other,NEW YORK,3+ Family Apt. Building,ADDRESS,40.79318186,-73.94643062,408.0
2015,9,1,0,0,QUEENS,Other,Other,Jackson Heights,3+ Family Apt. Building,ADDRESS,40.75160576,-73.89602843,24.0
2015,9,1,0,0,BROOKLYN,Unspecified BROOKLYN,11238,BROOKLYN,Construction Site,LATLONG,40.68573357,-73.96142643,226.5352778
2015,9,1,0,0,BRONX,05 BRONX,10458,BRONX,Other (Explain Below),ADDRESS,40.85821362,-73.89596299,64.55722222
2015,9,1,0,0,MANHATTAN,07 MANHATTAN,10024,NEW YORK,Other (Explain Below),INTERSECTION,40.78195202,-73.97548205,336.0
2015,9,1,0,0,BROOKLYN,06 BROOKLYN,11215,BROOKLYN,Construction Site,ADDRESS,40.6649336,-73.98448599,216.0
2015,9,1,0,0,BROOKLYN,02 BROOKLYN,11217,BROOKLYN,1-2 Family Dwelling,ADDRESS,40.68424239,-73.97996008,731.3347222
2015,9,1,0,0,BRONX,07 BRONX,10458,BRONX,3+ Family Apt. Building,ADDRESS,40.86552515,-73.88967155,72.0
2015,9,1,0,0,MANHATTAN,Other,Other,NEW YORK,Commercial Building,INTERSECTION,40.79540563,-73.94187458,336.0
2015,9,1,0,0,BRONX,12 BRONX,10467,BRONX,3+ Family Apt. Building,ADDRESS,40.86968454,-73.86973514,83.1175
2015,9,1,0,0,MANHATTAN,07 MANHATTAN,10024,NEW YORK,3+ Family Apt. Building,ADDRESS,40.79100158,-73.9762985,48.0
2015,9,1,0,0,BRONX,Other,Other,BRONX,3+ Family Apt. Building,ADDRESS,40.84652865,-73.8809779,24.0
2015,9,1,0,0,BROOKLYN,Unspecified BROOKLYN,11217,BROOKLYN,Vacant Lot,LATLONG,40.68432888,-73.97334377,192.0
2015,9,1,0,0,BROOKLYN,Other,Other,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.61241442,-73.98152318,336.0
2015,9,1,0,0,MANHATTAN,12 MANHATTAN,Other,NEW YORK,3+ Family Apt. Building,ADDRESS,40.8621543,-73.92728295,238.5527778
2015,9,1,0,0,QUEENS,12 QUEENS,Other,Saint Albans,1-2 Family Dwelling,ADDRESS,40.69525301,-73.76135252,384.0
2015,9,1,0,0,BROOKLYN,03 BROOKLYN,11233,BROOKLYN,Other (Explain Below),ADDRESS,40.68551732,-73.92400331,1080.0
2015,9,1,0,0,QUEENS,Unspecified QUEENS,Other,Other,Vacant Building,LATLONG,40.76623711,-73.88635595,216.0
2015,9,1,0,0,BRONX,04 BRONX,10452,BRONX,3+ Family Apt. Building,ADDRESS,40.83368175,-73.92894023,185.8813889
2015,9,1,0,0,BROOKLYN,Other,11226,BROOKLYN,3+ Family Mixed Use Building,ADDRESS,40.64591783,-73.96145305,24.0
2015,9,1,0,0,BRONX,12 BRONX,10467,BRONX,1-2 Family Dwelling,ADDRESS,40.88066148,-73.85883232,336.0
2015,9,1,0,0,QUEENS,Other,Other,Other,3+ Family Apt. Building,ADDRESS,40.73443195,-73.85762663,648.0
2015,9,1,0,0,BRONX,Other,Other,BRONX,3+ Family Mixed Use Building,ADDRESS,40.81937603,-73.91628137,192.0
2015,9,1,0,0,MANHATTAN,08 MANHATTAN,Other,NEW YORK,3+ Family Mixed Use Building,ADDRESS,40.77020077,-73.96165188,24.0
2015,9,1,0,0,QUEENS,05 QUEENS,11385,Ridgewood,3+ Family Mixed Use Building,ADDRESS,40.71310819,-73.90946745,480.0
2015,9,1,0,0,BRONX,07 BRONX,Other,BRONX,3+ Family Mixed Use Building,ADDRESS,40.86347708,-73.90446522,72.0
2015,9,1,0,0,BROOKLYN,Unspecified BROOKLYN,11226,BROOKLYN,3+ Family Apt. Building,LATLONG,40.6457916,-73.96155763,24.0
2015,9,1,0,0,QUEENS,Other,Other,Jackson Heights,3+ Family Apt. Building,ADDRESS,40.75164969,-73.89603558,168.0
2015,9,1,0,0,BROOKLYN,Other,Other,BROOKLYN,1-2 Family Dwelling,ADDRESS,40.62170188,-73.96559878,360.0
2015,9,1,0,0,BROOKLYN,06 BROOKLYN,11217,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.67605386,-73.97544888,216.0
2015,9,1,0,0,BROOKLYN,Other,Other,BROOKLYN,3+ Family Mixed Use Building,ADDRESS,40.63901936,-74.02033261,2508.319444
2015,9,1,0,0,BROOKLYN,04 BROOKLYN,11221,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.6938336,-73.91193136,384.0
2015,9,1,0,0,BRONX,07 BRONX,10458,BRONX,3+ Family Apt. Building,ADDRESS,40.86552515,-73.88967155,72.0
2015,9,1,0,0,BRONX,04 BRONX,10452,BRONX,3+ Family Apt. Building,ADDRESS,40.8414405,-73.92378543,186.3408333
2015,9,1,0,0,BROOKLYN,Unspecified BROOKLYN,Other,BROOKLYN,3+ Family Apt. Building,LATLONG,40.6342164,-73.96919883,690.9997222
2015,9,1,0,0,MANHATTAN,07 MANHATTAN,10025,NEW YORK,Construction Site,INTERSECTION,40.79338001,-73.97085872,360.0
2015,9,1,0,0,MANHATTAN,Unspecified MANHATTAN,Other,NEW YORK,Other (Explain Below),LATLONG,40.71114834,-74.00037874,528.0
2015,9,1,0,0,QUEENS,Other,Other,Jackson Heights,1-2 Family Dwelling,ADDRESS,40.75164983,-73.89319149,216.0
2015,9,1,0,0,STATEN ISLAND,01 STATEN ISLAND,Other,STATEN ISLAND,1-2 Family Dwelling,ADDRESS,40.64014037,-74.16899097,912.0
2015,9,2,0,0,BROOKLYN,Other,Other,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.65246768,-74.00631761,672.0
2015,9,3,0,0,MANHATTAN,12 MANHATTAN,Other,NEW YORK,3+ Family Apt. Building,INTERSECTION,40.85232122,-73.93877402,120.0
2015,9,2,0,0,BRONX,12 BRONX,Other,BRONX,3+ Family Apt. Building,ADDRESS,40.90092082,-73.85505256,480.0
2015,9,2,0,0,BROOKLYN,01 BROOKLYN,Other,BROOKLYN,Vacant Lot,INTERSECTION,40.72463815,-73.94817055,624.0
2015,9,2,0,0,BROOKLYN,Other,Other,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.61241442,-73.98152318,312.0
2015,9,2,0,0,BROOKLYN,Unspecified BROOKLYN,Other,BROOKLYN,1-2 Family Dwelling,BLOCKFACE,40.72768063,-73.95807201,216.0
2015,9,2,0,0,MANHATTAN,Unspecified MANHATTAN,Other,ELMHURST,Other (Explain Below),LATLONG,40.85522745,-73.93801222,144.0
2015,9,2,0,0,MANHATTAN,Other,Other,NEW YORK,Other (Explain Below),ADDRESS,40.75533434,-73.96763769,552.0
2015,9,2,0,0,MANHATTAN,08 MANHATTAN,Other,NEW YORK,Commercial Building,ADDRESS,40.76653095,-73.97064303,336.0
2015,9,2,0,0,BROOKLYN,04 BROOKLYN,11221,BROOKLYN,Other (Explain Below),INTERSECTION,40.6875062,-73.91464405,351.1869444
2015,9,2,0,0,BROOKLYN,Other,Other,BROOKLYN,1-2 Family Dwelling,ADDRESS,40.60229855,-73.9383983,864.0
2015,9,2,0,0,BROOKLYN,04 BROOKLYN,11221,BROOKLYN,Parking Lot/Garage,ADDRESS,40.69809753,-73.92979159,360.0
2015,9,2,0,0,QUEENS,05 QUEENS,Other,Maspeth,1-2 Family Dwelling,ADDRESS,40.72199951,-73.90398258,480.0
2015,9,2,0,0,STATEN ISLAND,Other,Other,STATEN ISLAND,Other (Explain Below),ADDRESS,40.6064197,-74.13888793,2640.0
2015,9,2,0,0,BROOKLYN,03 BROOKLYN,11221,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.68656408,-73.92141681,336.0
2015,9,2,0,0,BROOKLYN,01 BROOKLYN,11211,BROOKLYN,3+ Family Apt. Building,ADDRESS,40.71546152,-73.95245233,490.5644444
2015,9,2,0,0,MANHATTAN,07 MANHATTAN,10025,NEW YORK,3+ Family Apt. Building,ADDRESS,40.79878516,-73.96391447,336.0
2015,9,2,0,0,MANHATTAN,10 MANHATTAN,10026,NEW YORK,Other (Explain Below),ADDRESS,40.80538571,-73.95467459,312.0
2015,9,2,0,0,QUEENS,05 QUEENS,Other,Middle Village,Other (Explain Below),INTERSECTION,40.72575123,-73.8775569,456.0
2015,9,3,0,0,MANHATTAN,03 MANHATTAN,10002,NEW YORK,3+ Family Apt. Building,ADDRESS,40.71526717,-73.98442017,264.0
2015,9,2,0,0,BROOKLYN,03 BROOKLYN,11221,BROOKLYN,1-2 Family Mixed Use Building,ADDRESS,40.68592584,-73.92332497,336.0
2015,9,2,0,0,BRONX,04 BRONX,10456,BRONX,3+ Family Apt. Building,ADDRESS,40.82841979,-73.92003517,288.0
2015,9,2,0,0,QUEENS,Other,Other,Other,3+ Family Apt. Building,INTERSECTION,40.73500099,-73.85834347,648.0
2015,9,2,0,0,BROOKLYN,Unspecified BROOKLYN,11233,BROOKLYN,Other (Explain Below),BLOCKFACE,40.67686042,-73.90903717,648.0
